,URL,latitude,longitude
197,https://en.wikipedia.org/wiki/Americana_S%C3%A3o_Paulo,"-22,738611111111112","-47,33111111111111"
198,https://en.wikipedia.org/wiki/Americano_do_Brasil,"-16,255555555555556","-49,9825"
199,https://en.wikipedia.org/wiki/Ametista_do_Sul,"-27,360833333333336","-53,18194444444444"
200,https://en.wikipedia.org/wiki/Amontada,"-3,3833333333333333","-39,833333333333336"
201,https://en.wikipedia.org/wiki/Amorin%C3%B3polis,"-16,61777777777778","-51,09333333333333"
202,https://en.wikipedia.org/wiki/Amparo_Para%C3%ADba,"-7,567777777777778","-37,06388888888888"
203,https://en.wikipedia.org/wiki/Amparo_S%C3%A3o_Paulo,"-22,703055555555554","-46,765"
204,https://en.wikipedia.org/wiki/Amparo_de_S%C3%A3o_Francisco,"-10,133888888888889","-36,93"
205,https://en.wikipedia.org/wiki/Amparo_do_Serra,"-20,506944444444443","-42,80277777777778"
206,https://en.wikipedia.org/wiki/An%C3%A1polis,"-16,333888888888886","-48,95194444444445"
207,https://en.wikipedia.org/wiki/An%C3%ADsio_de_Abreu,"-9,18889","-43,0458"
208,https://en.wikipedia.org/wiki/Anadia_Alagoas,"-9,684444444444445","-36,30416666666667"
209,https://en.wikipedia.org/wiki/Anag%C3%A9,"-14,6","-41,13333333333333"
210,https://en.wikipedia.org/wiki/Anahy,"-24,6439","-53,135"
211,https://en.wikipedia.org/wiki/Anaj%C3%A1s,"-0,9869444444444444","-49,94"
212,https://en.wikipedia.org/wiki/Anajatuba,"-3,26389","-44,62"
213,https://en.wikipedia.org/wiki/Anal%C3%A2ndia,"-22,12666666666667","-47,66333333333333"
214,https://en.wikipedia.org/wiki/Anam%C3%A3,"-3,58","-61,403888888888886"
215,https://en.wikipedia.org/wiki/Anan%C3%A1s_Tocantins,"-6,365833333333333","-48,07277777777778"
216,https://en.wikipedia.org/wiki/Ananindeua,"-1,3658333333333337","-48,371944444444445"
217,https://en.wikipedia.org/wiki/Anapu,"-3,4722222222222223","-51,19777777777777"
218,https://en.wikipedia.org/wiki/Anapurus,"-3,67194","-43,1158"
219,https://en.wikipedia.org/wiki/Anast%C3%A1cio,"-20,483888888888888","-55,80694444444444"
220,https://en.wikipedia.org/wiki/Anauril%C3%A2ndia,"-22,18777777777778","-52,717777777777776"
221,https://en.wikipedia.org/wiki/Anchieta_Esp%C3%ADrito_Santo,"-20,80555555555556","-40,644444444444446"
222,https://en.wikipedia.org/wiki/Anchieta_Santa_Catarina,"-26,53388888888889","-53,33083333333334"
223,https://en.wikipedia.org/wiki/Andara%C3%AD,"-11,7125","-40,62583333333333"
224,https://en.wikipedia.org/wiki/Andir%C3%A1,"-23,0508","-50,2289"
225,https://en.wikipedia.org/wiki/Andorinha,"-10345,0","-39,8328"
226,https://en.wikipedia.org/wiki/Andr%C3%A9_da_Rocha,"-28,633333333333333","-51,56666666666667"
227,https://en.wikipedia.org/wiki/Andradas,"-22,067777777777778","-46,56888888888889"
228,https://en.wikipedia.org/wiki/Andrel%C3%A2ndia,"-21,74","-44,30888888888889"
229,https://en.wikipedia.org/wiki/Ang%C3%A9lica_Mato_Grosso_do_Sul,"-22,15277777777777","-53,770833333333336"
230,https://en.wikipedia.org/wiki/Angatuba,"-23,490277777777777","-48,41277777777778"
231,https://en.wikipedia.org/wiki/Angel%C3%A2ndia,"-17,729999999999997","-42,265"
232,https://en.wikipedia.org/wiki/Angelim,"-8,883333333333333","-36,28333333333333"
233,https://en.wikipedia.org/wiki/Angelina_Santa_Catarina,"-27,58333333333333","-48,98333333333333"
234,https://en.wikipedia.org/wiki/Angical,"-12,006944444444445","-44,693888888888885"
235,https://en.wikipedia.org/wiki/Angical_do_Piau%C3%AD,"-6,083333333333333","-42,73333333333333"
236,https://en.wikipedia.org/wiki/Angico,"-6,39","-47,865"
237,https://en.wikipedia.org/wiki/Angicos,"-5,66583","-36,6008"
238,https://en.wikipedia.org/wiki/Anguera,"-12,149599","-39,246783"
239,https://en.wikipedia.org/wiki/Anhanguera_Goi%C3%A1s,"-18,336944444444445","-48,21888888888889"
240,https://en.wikipedia.org/wiki/Anhembi,"-22,789722222222224","-48,12777777777778"
241,https://en.wikipedia.org/wiki/Anhumas,"-22,29555555555556","-51,3875"
242,https://en.wikipedia.org/wiki/Anicuns,"-16,462777777777777","-49,96055555555556"
243,https://en.wikipedia.org/wiki/Anit%C3%A1polis,"-27,9","-49,13333333333333"
244,https://en.wikipedia.org/wiki/Anita_Garibaldi_Santa_Catarina,"-27,001944444444444","-51,40583333333333"
245,https://en.wikipedia.org/wiki/Anori,"-3,772777777777778","-61,64416666666666"
246,https://en.wikipedia.org/wiki/Ant%C3%B4nio_Almeida,"-7,21889","-44,1978"
247,https://en.wikipedia.org/wiki/Ant%C3%B4nio_Cardoso,"-12435,0","-39,12"
248,https://en.wikipedia.org/wiki/Ant%C3%B4nio_Carlos_Minas_Gerais,"-21,317777777777778","-43,746944444444445"
249,https://en.wikipedia.org/wiki/Ant%C3%B4nio_Carlos_Santa_Catarina,"-27,516944444444444","-48,76777777777777"
250,https://en.wikipedia.org/wiki/Ant%C3%B4nio_Dias,"-19,65277777777777","-42,871944444444445"
251,https://en.wikipedia.org/wiki/Ant%C3%B4nio_Gon%C3%A7alves,"-10,572777777777777","-40,27388888888889"
252,https://en.wikipedia.org/wiki/Ant%C3%B4nio_Jo%C3%A3o,"-22,19111111111112","-55,96416666666667"
253,https://en.wikipedia.org/wiki/Ant%C3%B4nio_Martins,"-6,2","-37,88333333333333"
254,https://en.wikipedia.org/wiki/Ant%C3%B4nio_Prado,"-28,85777777777778","-51,282777777777774"
255,https://en.wikipedia.org/wiki/Ant%C3%B4nio_Prado_de_Minas,"-21,015833333333333","-42,10888888888889"
256,https://en.wikipedia.org/wiki/Anta_Gorda,"-28,97","-52,005"
257,https://en.wikipedia.org/wiki/Antas_Bahia,"-10,4","-38,33277777777778"
258,https://en.wikipedia.org/wiki/Antonina_do_Norte,"-6,716666666666667","-39,96666666666667"
259,https://en.wikipedia.org/wiki/Aparecida_Para%C3%ADba,"-6,783888888888889","-38,08694444444445"
260,https://en.wikipedia.org/wiki/Aparecida,"-22,84722222222222","-45,23"
261,https://en.wikipedia.org/wiki/Aparecida_d%27Oeste,"-20,45","-50,88"
262,https://en.wikipedia.org/wiki/Aparecida_do_Rio_Doce,"-18,294722222222223","-51,138333333333335"
263,https://en.wikipedia.org/wiki/Aparecida_do_Rio_Negro,"-9,951944444444443","-47,971944444444446"
264,https://en.wikipedia.org/wiki/Aparecida_do_Taboado,"-20,086944444444445","-51,09388888888889"
265,https://en.wikipedia.org/wiki/Aperib%C3%A9,"-21,620833333333334","-42,10277777777778"
266,https://en.wikipedia.org/wiki/Api%C3%BAna,"-27,03333333333333","-49,41666666666666"
267,https://en.wikipedia.org/wiki/Apia%C3%AD,"-24,509722222222223","-48,84277777777778"
268,https://en.wikipedia.org/wiki/Apiac%C3%A1_Esp%C3%ADrito_Santo,"-21,153888888888886","-41,56777777777778"
269,https://en.wikipedia.org/wiki/Apiac%C3%A1s,"-9,543888888888889","-57,44888888888889"
270,https://en.wikipedia.org/wiki/Apicum-A%C3%A7u,"-1,46083","-45,1028"
271,https://en.wikipedia.org/wiki/Apodi_Rio_Grande_do_Norte,"-5,66388888888889","-37,79888888888889"
272,https://en.wikipedia.org/wiki/Apor%C3%A1,"-11,66","-38,08083333333334"
273,https://en.wikipedia.org/wiki/Apor%C3%A9,"-18,961111111111112","-51,92166666666667"
274,https://en.wikipedia.org/wiki/Apu%C3%AD,"-7,196944444444445","-59,89083333333333"
275,https://en.wikipedia.org/wiki/Apuarema,"-13,9","-39,75"
